"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
19983,"Fresno europeo","05/08/2011 08:33","Alto (> 8 mts)",128,"Grande",-68.8325619411,-32.8637613706,4,"Cuarta Oeste",1173332.70145,0,"alto"
16112,"Morera","18/07/2011 12:27","Alto (> 8 mts)",145,"Grande",-68.8452510473,-32.8734515079,6,"Residencial Norte",2694682.37982,0,"alto"
40938,"Fresno americano","18/04/2011 18:31","Medio (4 - 8 mts)",98,"Grande",-68.8385304914,-32.8851931161,3,"Parque O'Higgins",1531146.02653,0,"medio"
22637,"Paraiso","22/06/2011 09:23","Medio (4 - 8 mts)",65,"Grande",-68.8609509223,-32.9015454258,5,"Residencial Sur",2423808.92355,1,"medio"
3130,"Perenne","09/09/2011 15:36","Bajo (2 - 4 mts)",27,"Mediano",-68.8259688925,-32.8728213441,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
47894,"Pltano","21/09/2011 10:59","Alto (> 8 mts)",180,"Grande",-68.8305301757,-32.8730669163,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
12051,"Fresno europeo","04/02/2010 14:00","Bajo (2 - 4 mts)",63,"Grande",-68.8529790264,-32.8677328108,6,"Residencial Norte",2694682.37982,0,"medio"
21133,"Paraiso","21/06/2011 09:24","Alto (> 8 mts)",140,"Grande",-68.8623555648,-32.8987764462,5,"Residencial Sur",2423808.92355,1,"alto"
12450,"Morera","25/01/2011 09:33","Alto (> 8 mts)",110,"Grande",-68.8491893611,-32.8675825236,6,"Residencial Norte",2694682.37982,0,"medio"
44664,"Morera","19/08/2011 10:37","Alto (> 8 mts)",100,"Grande",-68.8238151381,-32.8678806529,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
16807,"Paraiso","09/08/2011 09:59","Bajo (2 - 4 mts)",25,"Mediano",-68.8398022859,-32.8651125735,4,"Cuarta Oeste",1173332.70145,0,"bajo"
20626,"Aguaribay","02/06/2011 12:12","Bajo (2 - 4 mts)",47,"Mediano",-68.8595058265,-32.8958294251,5,"Residencial Sur",2423808.92355,0,"bajo"
18655,"Morera","05/07/2011 10:48","Alto (> 8 mts)",110,"Grande",-68.8366690573,-32.8753437438,1,"Parque Central",1655357.93265,0,"medio"
21239,"Fresno europeo","10/05/2011 12:19","Alto (> 8 mts)",85,"Grande",-68.8533202679,-32.8947037865,5,"Residencial Sur",2423808.92355,0,"medio"
42463,"Fresno europeo","30/09/2011 17:22","Alto (> 8 mts)",128,"Grande",-68.8321148764,-32.8759166916,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
29364,"Morera","20/04/2011 10:42","Alto (> 8 mts)",116,"Grande",-68.8425337136,-32.8870599251,1,"Parque Central",1655357.93265,0,"alto"
8699,"Fresno europeo","11/02/2011 12:39","Alto (> 8 mts)",151,"Grande",-68.8387672628,-32.8997356194,2,"Barrio Civico",2366816.36021,0,"alto"
31404,"Fresno europeo","23/05/2011 10:33","Alto (> 8 mts)",110,"Grande",-68.8506321749,-32.8851149143,1,"Parque Central",1655357.93265,0,"medio"
36241,"Perenne","17/03/2011 13:08","Medio (4 - 8 mts)",94,"Grande",-68.8545824528,-32.8784952694,6,"Residencial Norte",2694682.37982,0,"medio"
31564,"Morera","18/05/2011 09:06","Alto (> 8 mts)",82,"Grande",-68.8590155089,-32.8913226828,5,"Residencial Sur",2423808.92355,0,"medio"
23790,"Morera","26/01/2011 15:22","Alto (> 8 mts)",92,"Grande",-68.8508258563,-32.900377517,2,"Barrio Civico",2366816.36021,0,"medio"
32039,"Pltano","09/06/2011 13:37","Alto (> 8 mts)",190,"Grande",-68.8600779606,-32.8879147595,5,"Residencial Sur",2423808.92355,0,"muy alto"
27470,"Pltano","28/10/2011 08:45","Alto (> 8 mts)",188,"Grande",-68.8382183993,-32.8913744214,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
35569,"Morera","09/03/2011 10:07","Alto (> 8 mts)",160,"Grande",-68.8557226924,-32.8734579251,6,"Residencial Norte",2694682.37982,1,"muy alto"
36000,"Morera","21/03/2011 11:32","Alto (> 8 mts)",180,"Grande",-68.8558772012,-32.8753074776,6,"Residencial Norte",2694682.37982,0,"muy alto"
37752,"Prunas","13/01/2012 18:04","Bajo (2 - 4 mts)",36,"Mediano",-68.8506180389,-32.8724814399,6,"Residencial Norte",2694682.37982,0,"bajo"
1419,"Morera","23/11/2011 07:23","Medio (4 - 8 mts)",70,"Grande",-68.8713536459,-32.8788701286,7,"Residencial Parque",1786336.08966,0,"medio"
10933,"Perenne","29/03/2011 10:40","Medio (4 - 8 mts)",98,"Grande",-68.8515850827,-32.879789067,6,"Residencial Norte",2694682.37982,0,"medio"
37344,"Paraiso","29/11/2010 11:30","Medio (4 - 8 mts)",115,"Grande",-68.8581649449,-32.8716735808,6,"Residencial Norte",2694682.37982,0,"alto"
34557,"Acer","31/03/2011 09:08","Alto (> 8 mts)",170,"Grande",-68.8480976016,-32.8759373925,6,"Residencial Norte",2694682.37982,0,"muy alto"
7556,"Morera","17/06/2011 09:18","Bajo (2 - 4 mts)",60,"Mediano",-68.855777174,-32.8821773694,7,"Residencial Parque",1786336.08966,0,"medio"
35754,"Morera","04/03/2011 12:33","Alto (> 8 mts)",130,"Grande",-68.8552634796,-32.8730418146,6,"Residencial Norte",2694682.37982,0,"alto"
22013,"Fresno americano","17/05/2011 12:13","Alto (> 8 mts)",90,"Grande",-68.8588896233,-32.8931350308,5,"Residencial Sur",2423808.92355,0,"medio"
38142,"Fresno europeo","02/12/2010 12:41","Alto (> 8 mts)",250,"Grande",-68.846458106,-32.8722827191,6,"Residencial Norte",2694682.37982,0,"muy alto"
12107,"Morera","20/01/2011 13:31","Bajo (2 - 4 mts)",30,"Mediano",-68.848121497,-32.8686115956,6,"Residencial Norte",2694682.37982,0,"bajo"
3219,"Fresno europeo","28/09/2011 08:21","Medio (4 - 8 mts)",45,"Mediano",-68.8242044718,-32.8734568098,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
46295,"Morera","19/09/2011 12:41","Medio (4 - 8 mts)",60,"Mediano",-68.8223589441,-32.873714627,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
17999,"Morera","29/07/2011 17:45","Alto (> 8 mts)",140,"Grande",-68.8401708081,-32.8677217383,4,"Cuarta Oeste",1173332.70145,0,"alto"
11688,"Morera","28/01/2011 12:46","Medio (4 - 8 mts)",140,"Grande",-68.8504347384,-32.8678350596,6,"Residencial Norte",2694682.37982,0,"alto"
15601,"Acacia SP","16/11/2011 15:39","Bajo (2 - 4 mts)",56,"Mediano",-68.861574191,-32.8708172825,7,"Residencial Parque",1786336.08966,0,"bajo"
16535,"Pltano","19/07/2011 10:49","Alto (> 8 mts)",190,"Grande",-68.841153026,-32.8648552388,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
19108,"Morera","27/07/2011 09:03","Alto (> 8 mts)",120,"Grande",-68.8410373072,-32.8709681308,4,"Cuarta Oeste",1173332.70145,0,"alto"
25024,"Fresno europeo","15/02/2011 09:00","Alto (> 8 mts)",85,"Grande",-68.8354353611,-32.8969985903,2,"Barrio Civico",2366816.36021,0,"medio"
19197,"Morera","06/07/2011 09:55","Alto (> 8 mts)",195,"Grande",-68.8393577213,-32.8728111218,4,"Cuarta Oeste",1173332.70145,1,"muy alto"
35189,"Fresno europeo","29/03/2011 10:36","Alto (> 8 mts)",130,"Grande",-68.8518015386,-32.8826143114,1,"Parque Central",1655357.93265,0,"alto"
13403,"lamo blanco","06/04/2011 13:01","Alto (> 8 mts)",160,"Grande",-68.8437557808,-32.8652907025,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
17049,"Paraiso","16/08/2011 10:06","Alto (> 8 mts)",210,"Grande",-68.8376945985,-32.8643480165,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
17665,"Paraiso","15/07/2011 08:54","Alto (> 8 mts)",180,"Grande",-68.841261995,-32.866900241,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
8502,"Morera","15/02/2011 12:04","Alto (> 8 mts)",43,"Mediano",-68.8353918992,-32.8960316765,2,"Barrio Civico",2366816.36021,0,"bajo"
4259,"Fresno europeo","18/07/2011 14:08","Muy bajo (1 - 2 mts)",5,"Chico",-68.8359678884,-32.8714692336,4,"Cuarta Oeste",1173332.70145,0,"bajo"
16425,"Paraiso","12/08/2011 10:23","Medio (4 - 8 mts)",52,"Mediano",-68.842084586,-32.8646749971,4,"Cuarta Oeste",1173332.70145,0,"bajo"
7267,"Morera","14/06/2011 12:26","Alto (> 8 mts)",92,"Grande",-68.8592274816,-32.9023164351,5,"Residencial Sur",2423808.92355,0,"medio"
16928,"Morera","26/07/2011 15:33","Alto (> 8 mts)",180,"Grande",-68.8399168423,-32.8653388652,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
29408,"Morera","02/03/2011 10:25","Alto (> 8 mts)",163,"Grande",-68.8450252187,-32.891128216,2,"Barrio Civico",2366816.36021,0,"muy alto"
46432,"Morera","16/08/2011 13:07","Alto (> 8 mts)",120,"Grande",-68.8319784576,-32.8667766089,4,"Cuarta Oeste",1173332.70145,0,"alto"
29077,"Fresno americano","28/04/2011 09:33","Alto (> 8 mts)",150,"Grande",-68.8446726462,-32.8862322453,1,"Parque Central",1655357.93265,0,"alto"
41414,"Fresno europeo","18/04/2011 14:23","Medio (4 - 8 mts)",62,"Grande",-68.8425657017,-32.882809839,1,"Parque Central",1655357.93265,0,"medio"
30711,"Morera","03/02/2011 14:13","Alto (> 8 mts)",130,"Grande",-68.8557298756,-32.8670502915,6,"Residencial Norte",2694682.37982,0,"alto"
23473,"Morera","24/01/2011 15:47","Alto (> 8 mts)",124,"Grande",-68.8492842631,-32.9023718314,2,"Barrio Civico",2366816.36021,0,"alto"
34076,"Paraiso","31/05/2011 13:24","Alto (> 8 mts)",200,"Grande",-68.8563964321,-32.8845718903,5,"Residencial Sur",2423808.92355,0,"muy alto"
12791,"Fresno americano","21/01/2011 13:29","Bajo (2 - 4 mts)",40,"Mediano",-68.8480573674,-32.8636579893,6,"Residencial Norte",2694682.37982,0,"bajo"
79,"Fresno europeo","02/03/2012 13:28","Bajo (2 - 4 mts)",28,"Mediano",-68.8573962494,-32.8960399488,5,"Residencial Sur",2423808.92355,0,"bajo"
19337,"Morera","19/07/2011 11:51","Medio (4 - 8 mts)",120,"Grande",-68.8358412143,-32.8705226556,4,"Cuarta Oeste",1173332.70145,0,"alto"
22699,"Pltano","10/05/2011 11:59","Alto (> 8 mts)",146,"Grande",-68.8538212218,-32.8995070481,5,"Residencial Sur",2423808.92355,0,"alto"
16831,"Paraiso","08/08/2011 13:49","Alto (> 8 mts)",110,"Grande",-68.8384221643,-32.8643454786,4,"Cuarta Oeste",1173332.70145,0,"medio"
22746,"Morera","12/05/2011 10:39","Medio (4 - 8 mts)",30,"Mediano",-68.8542726261,-32.9017261188,5,"Residencial Sur",2423808.92355,0,"bajo"
20144,"Morera","16/05/2011 10:36","Medio (4 - 8 mts)",128,"Grande",-68.8615804473,-32.8911476444,5,"Residencial Sur",2423808.92355,1,"alto"
33198,"Morera","11/05/2011 12:11","Alto (> 8 mts)",135,"Grande",-68.8563479226,-32.8910909753,5,"Residencial Sur",2423808.92355,1,"alto"
44594,"Pltano","19/10/2011 13:13","Alto (> 8 mts)",190,"Grande",-68.8353731562,-32.885900957,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
12413,"Morera","21/01/2011 14:22","Alto (> 8 mts)",150,"Grande",-68.8484218991,-32.8672084423,6,"Residencial Norte",2694682.37982,0,"alto"
47514,"Morera","29/08/2011 14:01","Alto (> 8 mts)",157,"Grande",-68.8265451753,-32.8711140659,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
3631,"Fresno europeo","23/08/2011 11:35","Medio (4 - 8 mts)",90,"Grande",-68.8235044033,-32.8694335906,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
19663,"Morera","13/07/2011 09:32","Alto (> 8 mts)",87,"Grande",-68.8352697546,-32.8698714483,4,"Cuarta Oeste",1173332.70145,0,"medio"
13984,"Morera","29/11/2011 10:39","Bajo (2 - 4 mts)",30,"Mediano",-68.8776600344,-32.8657092041,8,"Aeroparque",2203364.73622,0,"bajo"
5462,"Acacia SP","12/04/2011 13:10","Bajo (2 - 4 mts)",22,"Mediano",-68.8431896461,-32.8804628035,1,"Parque Central",1655357.93265,0,"bajo"
15838,"lamo criollo","25/11/2011 11:20","Medio (4 - 8 mts)",70,"Grande",-68.8723079236,-32.8774945466,7,"Residencial Parque",1786336.08966,0,"medio"
21,"Fresno europeo","02/03/2012 12:54","Bajo (2 - 4 mts)",40,"Mediano",-68.8563617906,-32.8959157273,5,"Residencial Sur",2423808.92355,0,"bajo"
106,"Perenne","29/02/2012 10:12","Bajo (2 - 4 mts)",100,"Grande",-68.8567481144,-32.901717693,5,"Residencial Sur",2423808.92355,0,"medio"
40300,"Prunas","11/04/2011 13:04","Muy bajo (1 - 2 mts)",7,"Chico",-68.8452522985,-32.8803323646,1,"Parque Central",1655357.93265,0,"bajo"
3149,"Fresno americano","07/09/2011 11:09","Bajo (2 - 4 mts)",38,"Mediano",-68.8320839368,-32.8724054389,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
31747,"Pltano","28/06/2011 12:10","Alto (> 8 mts)",150,"Grande",-68.858259005,-32.8894725481,5,"Residencial Sur",2423808.92355,0,"alto"
4199,"Olmo bola","06/07/2011 13:43","Medio (4 - 8 mts)",76,"Grande",-68.8382303949,-32.8747265293,1,"Parque Central",1655357.93265,0,"medio"
43434,"Morera","26/10/2011 15:30","Medio (4 - 8 mts)",170,"Grande",-68.8323594151,-32.8810548661,3,"Parque O'Higgins",1531146.02653,1,"muy alto"
32106,"Morera","09/05/2011 11:31","Alto (> 8 mts)",190,"Grande",-68.8591660616,-32.8868850855,5,"Residencial Sur",2423808.92355,0,"muy alto"
18330,"Fresno europeo","02/08/2011 10:24","Alto (> 8 mts)",160,"Grande",-68.8380952794,-32.8675104172,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
31473,"Pltano","19/05/2011 11:42","Alto (> 8 mts)",180,"Grande",-68.8585268305,-32.8915548575,5,"Residencial Sur",2423808.92355,0,"muy alto"
20395,"Morera","24/05/2011 08:52","Muy bajo (1 - 2 mts)",12,"Chico",-68.8624774893,-32.8934003381,5,"Residencial Sur",2423808.92355,0,"bajo"
18896,"Morera","02/08/2011 10:27","Alto (> 8 mts)",198,"Grande",-68.8407748085,-32.869993877,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
1332,"Liquidambar","29/11/2011 12:06","Bajo (2 - 4 mts)",18,"Chico",-68.8781515089,-32.8654133154,8,"Aeroparque",2203364.73622,0,"bajo"
38274,"Morera","02/12/2010 11:37","Alto (> 8 mts)",190,"Grande",-68.8456722605,-32.8720700343,6,"Residencial Norte",2694682.37982,0,"muy alto"
5516,"Acer","27/04/2011 13:17","Medio (4 - 8 mts)",55,"Mediano",-68.8382846527,-32.8764890685,1,"Parque Central",1655357.93265,0,"bajo"
18092,"Morera","01/08/2011 10:07","Medio (4 - 8 mts)",65,"Grande",-68.8400279866,-32.8679421102,4,"Cuarta Oeste",1173332.70145,0,"medio"
35665,"Morera","18/03/2011 10:16","Medio (4 - 8 mts)",90,"Grande",-68.8557496589,-32.8748158821,6,"Residencial Norte",2694682.37982,0,"medio"
13643,"Fresno europeo","25/02/2011 09:03","Alto (> 8 mts)",180,"Grande",-68.8524974629,-32.8664397408,6,"Residencial Norte",2694682.37982,0,"muy alto"
46005,"Morera","27/09/2011 10:08","Bajo (2 - 4 mts)",36,"Mediano",-68.8217544317,-32.8735762588,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
32216,"Morera","10/05/2011 09:43","Medio (4 - 8 mts)",160,"Grande",-68.859835602,-32.8856598066,5,"Residencial Sur",2423808.92355,0,"muy alto"
44931,"Paraiso","23/08/2011 10:21","Alto (> 8 mts)",165,"Grande",-68.825148975,-32.8686469988,4,"Cuarta Este Área Fundacional",1822015.85685,1,"muy alto"
29143,"Paraiso","10/03/2011 13:07","Medio (4 - 8 mts)",50,"Mediano",-68.8467475513,-32.8882765387,2,"Barrio Civico",2366816.36021,0,"bajo"
7808,"Morera","12/05/2011 09:48","Medio (4 - 8 mts)",120,"Grande",-68.8577519672,-32.8856490746,5,"Residencial Sur",2423808.92355,0,"alto"
23720,"Morera","25/01/2011 12:37","Medio (4 - 8 mts)",74,"Grande",-68.8500397327,-32.900698031,2,"Barrio Civico",2366816.36021,0,"medio"
16840,"Paraiso","08/08/2011 13:11","Alto (> 8 mts)",172,"Grande",-68.8390979725,-32.8642275576,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
20652,"Fresno europeo","03/06/2011 13:46","Alto (> 8 mts)",110,"Grande",-68.860664075,-32.8968350361,5,"Residencial Sur",2423808.92355,0,"medio"
42553,"Fresno europeo","28/09/2011 11:01","Bajo (2 - 4 mts)",28,"Mediano",-68.8297256059,-32.875463563,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
33392,"Morera","01/06/2011 13:28","Alto (> 8 mts)",136,"Grande",-68.8556955931,-32.8877426961,5,"Residencial Sur",2423808.92355,0,"alto"
29711,"Pltano","02/03/2011 18:00","Alto (> 8 mts)",192,"Grande",-68.8427933462,-32.8936871619,2,"Barrio Civico",2366816.36021,0,"muy alto"
32308,"Pltano","29/06/2011 08:59","Alto (> 8 mts)",170,"Grande",-68.8521355831,-32.8916122558,5,"Residencial Sur",2423808.92355,0,"muy alto"
13471,"Fresno europeo","03/02/2011 09:24","Bajo (2 - 4 mts)",26,"Mediano",-68.8522270482,-32.8633677191,6,"Residencial Norte",2694682.37982,0,"bajo"
18388,"Morera","02/08/2011 15:10","Alto (> 8 mts)",168,"Grande",-68.839078479,-32.8694010965,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
22701,"Paraiso","12/05/2011 12:35","Alto (> 8 mts)",102,"Grande",-68.8540193743,-32.8995521621,5,"Residencial Sur",2423808.92355,1,"medio"
19988,"Morera","16/08/2011 10:40","Alto (> 8 mts)",152,"Grande",-68.8347305216,-32.8676665189,4,"Cuarta Oeste",1173332.70145,0,"alto"
22447,"Morera","28/06/2011 09:14","Muy bajo (1 - 2 mts)",15,"Chico",-68.8613842452,-32.8981489985,5,"Residencial Sur",2423808.92355,0,"bajo"
22464,"Morera","24/06/2011 10:25","Bajo (2 - 4 mts)",27,"Mediano",-68.8611722959,-32.8991636765,5,"Residencial Sur",2423808.92355,0,"bajo"
11432,"Morera","24/01/2011 09:39","Muy bajo (1 - 2 mts)",3,"Chico",-68.8511251323,-32.9018045349,2,"Barrio Civico",2366816.36021,0,"bajo"
1165,"Morera","29/11/2011 09:45","Bajo (2 - 4 mts)",20,"Chico",-68.8757721454,-32.8648735268,8,"Aeroparque",2203364.73622,0,"bajo"
2584,"Morera","26/10/2011 10:11","Alto (> 8 mts)",168,"Grande",-68.8369507611,-32.8894600804,3,"Parque O'Higgins",1531146.02653,1,"muy alto"
17900,"Morera","01/08/2011 09:53","Alto (> 8 mts)",97,"Grande",-68.836177022,-32.8670169471,4,"Cuarta Oeste",1173332.70145,0,"medio"
24835,"Morera","18/02/2011 10:19","Alto (> 8 mts)",100,"Grande",-68.8398736364,-32.8968592831,2,"Barrio Civico",2366816.36021,0,"medio"
6715,"Morera","13/05/2011 10:08","Medio (4 - 8 mts)",39,"Mediano",-68.8565829881,-32.8941713867,5,"Residencial Sur",2423808.92355,0,"bajo"
45144,"Fresno europeo","01/09/2011 11:44","Medio (4 - 8 mts)",110,"Grande",-68.8244147587,-32.8704832443,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
32602,"Acacia SP","23/06/2011 10:11","Alto (> 8 mts)",158,"Grande",-68.8513971375,-32.8900025319,5,"Residencial Sur",2423808.92355,0,"muy alto"
10853,"Fresno europeo","17/03/2011 09:57","Bajo (2 - 4 mts)",40,"Mediano",-68.8530431811,-32.8784682734,6,"Residencial Norte",2694682.37982,0,"bajo"
13693,"Morera","18/02/2011 12:29","Medio (4 - 8 mts)",55,"Mediano",-68.8530094167,-32.8650281508,6,"Residencial Norte",2694682.37982,0,"bajo"
17215,"Morera","12/08/2011 10:08","Alto (> 8 mts)",220,"Grande",-68.8357922435,-32.8636698921,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
7621,"Morera","07/06/2011 09:53","Medio (4 - 8 mts)",66,"Grande",-68.8585294378,-32.8835054737,5,"Residencial Sur",2423808.92355,0,"medio"
22919,"Paraiso","19/05/2011 15:02","Alto (> 8 mts)",88,"Grande",-68.8556501494,-32.8996527599,5,"Residencial Sur",2423808.92355,0,"medio"
8588,"Paraiso","11/02/2011 09:06","Alto (> 8 mts)",125,"Grande",-68.837281176,-32.8995081501,2,"Barrio Civico",2366816.36021,1,"alto"
30178,"Morera","09/03/2011 13:14","Alto (> 8 mts)",130,"Grande",-68.8424367344,-32.8899858828,2,"Barrio Civico",2366816.36021,0,"alto"
44784,"Fresno europeo","23/08/2011 11:40","Medio (4 - 8 mts)",55,"Mediano",-68.8239304399,-32.8694330142,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
23040,"Morera","10/06/2011 18:59","Medio (4 - 8 mts)",36,"Mediano",-68.8614984763,-32.901654597,5,"Residencial Sur",2423808.92355,0,"bajo"
27733,"Morera","31/10/2011 09:44","Medio (4 - 8 mts)",120,"Grande",-68.8358322861,-32.8952752727,2,"Barrio Civico",2366816.36021,0,"alto"
13696,"Morera","21/02/2011 09:32","Alto (> 8 mts)",56,"Mediano",-68.8528673712,-32.8651265328,6,"Residencial Norte",2694682.37982,0,"bajo"
13208,"Fresno europeo","22/02/2011 10:58","Medio (4 - 8 mts)",60,"Mediano",-68.8471500848,-32.8649290743,4,"Cuarta Oeste",1173332.70145,0,"medio"
47437,"Morera","26/09/2011 09:04","Alto (> 8 mts)",197,"Grande",-68.8264287545,-32.8743808309,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
24681,"Paraiso","20/01/2011 11:50","Alto (> 8 mts)",300,"Grande",-68.8431232199,-32.8964508788,2,"Barrio Civico",2366816.36021,0,"muy alto"
11904,"Jacarand","03/03/2011 09:15","Medio (4 - 8 mts)",26,"Mediano",-68.8505462506,-32.8663330881,6,"Residencial Norte",2694682.37982,0,"bajo"
12367,"Morera","13/01/2011 11:51","Alto (> 8 mts)",190,"Grande",-68.8474964331,-32.8673846322,6,"Residencial Norte",2694682.37982,0,"muy alto"
4158,"Perenne","03/10/2011 10:40","Bajo (2 - 4 mts)",18,"Chico",-68.8314779198,-32.877786752,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
27239,"Pltano","26/10/2011 09:51","Alto (> 8 mts)",180,"Grande",-68.8361980067,-32.8897129021,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
12553,"Morera","11/01/2011 10:33","Alto (> 8 mts)",170,"Grande",-68.8451576265,-32.8633237255,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
15747,"Paraiso","22/11/2011 09:50","Medio (4 - 8 mts)",65,"Grande",-68.8729994141,-32.8793189144,7,"Residencial Parque",1786336.08966,0,"medio"
14083,"Acacia SP","02/12/2011 09:44","Muy bajo (1 - 2 mts)",6,"Chico",-68.876339385,-32.8686844056,8,"Aeroparque",2203364.73622,0,"bajo"
9766,"Ligustro","18/01/2011 12:24","Medio (4 - 8 mts)",44,"Mediano",-68.8467825066,-32.8638805806,4,"Cuarta Oeste",1173332.70145,0,"bajo"
44189,"Fresno europeo","17/10/2011 10:17","Medio (4 - 8 mts)",28,"Mediano",-68.8340481506,-32.8824915307,3,"Parque O'Higgins",1531146.02653,0,"bajo"
34747,"Fresno americano","30/03/2011 12:52","Alto (> 8 mts)",107,"Grande",-68.8503741804,-32.8786497795,6,"Residencial Norte",2694682.37982,0,"medio"
22502,"Morera","27/06/2011 14:29","Alto (> 8 mts)",140,"Grande",-68.8590011343,-32.9003965629,5,"Residencial Sur",2423808.92355,1,"alto"
41303,"Morera","20/04/2011 11:35","Alto (> 8 mts)",128,"Grande",-68.8410712708,-32.8820346466,1,"Parque Central",1655357.93265,1,"alto"
33927,"Fresno europeo","24/05/2011 09:36","Medio (4 - 8 mts)",100,"Grande",-68.8516855578,-32.884054141,1,"Parque Central",1655357.93265,0,"medio"
32162,"Fresno europeo","11/05/2011 10:26","Medio (4 - 8 mts)",100,"Grande",-68.858217652,-32.8849728977,5,"Residencial Sur",2423808.92355,0,"medio"
387,"Morera","05/03/2012 11:46","Medio (4 - 8 mts)",60,"Mediano",-68.8197693947,-32.8678320132,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
